Date,Open,High,Low,Close
2021-06-29,1.19283,1.19294,1.18772,1.18998
2021-06-30,1.18998,1.19085,1.18446,1.18555
2021-07-01,1.18556,1.18838,1.18369,1.18453
2021-07-02,1.18451,1.18739,1.18069,1.18643
2021-07-04,1.18586,1.18675,1.18552,1.18553
2021-07-05,1.18554,1.18802,1.18509,1.18621
2021-07-06,1.18619,1.18946,1.18068,1.18219
2021-07-07,1.1822,1.18355,1.17811,1.17925
2021-07-08,1.17925,1.18674,1.17832,1.18459
2021-07-09,1.18459,1.18807,1.18246,1.18768
2021-07-11,1.18726,1.18763,1.1867,1.18719
2021-07-12,1.18719,1.18797,1.18356,1.18623
2021-07-13,1.18627,1.18747,1.17717,1.17745
2021-07-14,1.17744,1.18383,1.17715,1.18326
2021-07-15,1.18326,1.18501,1.17958,1.1811
2021-07-16,1.1811,1.18219,1.17919,1.18043
2021-07-18,1.18062,1.18134,1.18031,1.1812
2021-07-19,1.1812,1.1824,1.17635,1.17915
2021-07-20,1.17915,1.18021,1.17553,1.17809
2021-07-21,1.17812,1.18043,1.17515,1.17918
2021-07-22,1.17918,1.18299,1.17569,1.17719
2021-07-23,1.17719,1.1786,1.17539,1.17708
2021-07-25,1.17729,1.1774,1.17666,1.17726
2021-07-26,1.17725,1.18167,1.17629,1.18043
2021-07-27,1.18044,1.18406,1.17695,1.182
2021-07-28,1.182,1.18493,1.17721,1.18451
2021-07-29,1.18451,1.18939,1.18403,1.18899
2021-07-30,1.18898,1.19081,1.18511,1.1867
2021-08-01,1.18618,1.1869,1.18607,1.18659
2021-08-02,1.18659,1.18964,1.18586,1.18735
2021-08-03,1.18735,1.18928,1.18533,1.18689
2021-08-04,1.18689,1.18993,1.18325,1.18369
2021-08-05,1.18369,1.18568,1.18277,1.18328
2021-08-06,1.18328,1.18329,1.17538,1.17605
2021-08-08,1.176,1.17624,1.1742,1.17471
2021-08-09,1.17471,1.17684,1.17331,1.17356
2021-08-10,1.17357,1.17423,1.17096,1.17192
2021-08-11,1.17192,1.17532,1.17055,1.17413
2021-08-12,1.17413,1.17477,1.17232,1.1735
2021-08-13,1.17353,1.18042,1.17298,1.17947
2021-08-15,1.17941,1.18002,1.17912,1.17937
2021-08-16,1.17935,1.18003,1.1767,1.1777
2021-08-17,1.17772,1.1784,1.17015,1.17087
2021-08-18,1.17087,1.17422,1.16933,1.17022
2021-08-19,1.17022,1.17036,1.16652,1.16759
2021-08-20,1.16759,1.17041,1.16636,1.16995
2021-08-22,1.16918,1.17,1.16898,1.16964
2021-08-23,1.16965,1.17497,1.16947,1.17437
2021-08-24,1.17434,1.17645,1.17267,1.17522
2021-08-25,1.17522,1.17743,1.17257,1.17713
2021-08-26,1.17712,1.17785,1.17455,1.17531
2021-08-27,1.17531,1.18018,1.17345,1.17949
2021-08-29,1.17922,1.18001,1.17892,1.17977
2021-08-30,1.17979,1.18095,1.17823,1.1796
2021-08-31,1.17961,1.18446,1.17949,1.18095
2021-09-01,1.18095,1.18566,1.17932,1.18403
2021-09-02,1.18403,1.18755,1.1834,1.18733
2021-09-03,1.18733,1.19085,1.18652,1.18779
2021-09-05,1.18758,1.18859,1.18755,1.18849
2021-09-06,1.18851,1.18853,1.18554,1.18728
2021-09-07,1.18728,1.18849,1.18369,1.18426
2021-09-08,1.18426,1.18506,1.18016,1.18183
2021-09-09,1.18183,1.18406,1.18048,1.18227
2021-09-10,1.18228,1.18507,1.1809,1.18102
2021-09-12,1.18135,1.18151,1.18083,1.1811
2021-09-13,1.18112,1.18165,1.17696,1.18092
2021-09-14,1.18092,1.18453,1.17995,1.18019
2021-09-15,1.18022,1.18314,1.17987,1.18185
2021-09-16,1.18184,1.18201,1.175,1.17646
2021-09-17,1.17641,1.17885,1.17237,1.1725
2021-09-19,1.17262,1.17297,1.17228,1.17287
2021-09-20,1.17287,1.17359,1.16997,1.17264
2021-09-21,1.17264,1.17482,1.17144,1.17223
2021-09-22,1.17223,1.1755,1.16841,1.16867
2021-09-23,1.16867,1.17495,1.1683,1.17393
2021-09-24,1.17394,1.17471,1.17002,1.17199
2021-09-26,1.17162,1.17235,1.17093,1.17221
2021-09-27,1.17221,1.17247,1.16842,1.16952
2021-09-28,1.16952,1.17028,1.16678,1.16856
2021-09-29,1.16856,1.16896,1.15889,1.1601
2021-09-30,1.1601,1.16093,1.1562,1.15733
2021-10-01,1.15733,1.16068,1.15626,1.15925
2021-10-03,1.15953,1.16105,1.15924,1.16063
2021-10-04,1.16063,1.16395,1.15873,1.16158
2021-10-05,1.16158,1.16196,1.15801,1.15952
2021-10-06,1.15952,1.15974,1.15286,1.15545
2021-10-07,1.15545,1.15716,1.1547,1.15588
2021-10-08,1.15588,1.15855,1.15409,1.15738
2021-10-10,1.1567,1.15757,1.15631,1.15649
2021-10-11,1.15651,1.15865,1.15475,1.15528
2021-10-12,1.1553,1.15699,1.15239,1.15301
2021-10-13,1.15301,1.1599,1.15295,1.15964
2021-10-14,1.15963,1.16239,1.15835,1.15899
2021-10-15,1.159,1.16182,1.15877,1.15988
2021-10-17,1.1598,1.16047,1.15925,1.15959
2021-10-18,1.1596,1.1622,1.15713,1.16128
2021-10-19,1.16128,1.16689,1.16128,1.16308
2021-10-20,1.16308,1.16582,1.16164,1.1652
2021-10-21,1.1652,1.16668,1.16193,1.16244
2021-10-22,1.16243,1.16552,1.16207,1.16443
2021-10-24,1.16348,1.16448,1.16348,1.16387
2021-10-25,1.16387,1.16645,1.15902,1.16082
2021-10-26,1.16082,1.16253,1.15845,1.15958
2021-10-27,1.15958,1.16255,1.15844,1.15981
2021-10-28,1.15981,1.16917,1.15818,1.16817
2021-10-29,1.16818,1.16895,1.15347,1.15613
2021-10-31,1.15595,1.15638,1.15547,1.15556
2021-11-01,1.15558,1.16085,1.15455,1.1599
2021-11-02,1.15991,1.16128,1.1574,1.15786
2021-11-03,1.15786,1.16158,1.15618,1.16148
2021-11-04,1.16148,1.16157,1.15278,1.15549
2021-11-05,1.15549,1.15727,1.15129,1.15671
2021-11-07,1.156,1.15693,1.1556,1.15679
2021-11-08,1.15679,1.15943,1.155,1.15873
2021-11-09,1.15873,1.16086,1.15695,1.15935
2021-11-10,1.15935,1.15948,1.14751,1.14853
2021-11-11,1.14851,1.14872,1.14425,1.14471
2021-11-12,1.1447,1.14617,1.14324,1.14428
2021-11-14,1.14444,1.14451,1.14405,1.14409
2021-11-15,1.14409,1.14635,1.13559,1.13665
2021-11-16,1.13665,1.13853,1.13086,1.13177
2021-11-17,1.13176,1.13317,1.12631,1.13174
2021-11-18,1.13173,1.13736,1.13133,1.13674
2021-11-19,1.13675,1.13687,1.12496,1.12809
2021-11-21,1.12879,1.12887,1.12713,1.12749
2021-11-22,1.12748,1.12899,1.12303,1.12412
2021-11-23,1.12412,1.12745,1.12256,1.12443
2021-11-24,1.12443,1.12547,1.11857,1.12022
2021-11-25,1.12022,1.12291,1.12022,1.12086
2021-11-26,1.12086,1.13299,1.12063,1.13045
2021-11-28,1.13033,1.13132,1.12802,1.12921
2021-11-29,1.12921,1.13,1.1258,1.1292
2021-11-30,1.12921,1.13823,1.12351,1.13293
2021-12-01,1.13294,1.13593,1.13021,1.13185
2021-12-02,1.13186,1.13473,1.12949,1.13053
2021-12-03,1.13053,1.13329,1.12662,1.13062
2021-12-05,1.13006,1.13106,1.13006,1.13038
2021-12-06,1.13038,1.13098,1.12662,1.12829
2021-12-07,1.12829,1.12979,1.12271,1.1272
2021-12-08,1.12726,1.13542,1.12662,1.13436
2021-12-09,1.13436,1.13439,1.1278,1.12933
2021-12-10,1.1293,1.13236,1.12646,1.1316
2021-12-12,1.1309,1.13188,1.13034,1.13103
2021-12-13,1.131,1.13135,1.12596,1.12829
2021-12-14,1.12831,1.13234,1.12532,1.12571
2021-12-15,1.12571,1.12988,1.12212,1.129
2021-12-16,1.129,1.13598,1.12809,1.13332
2021-12-17,1.13332,1.13484,1.12347,1.12359
2021-12-19,1.12363,1.12437,1.12341,1.12424
2021-12-20,1.12423,1.13032,1.12361,1.12766
2021-12-21,1.12772,1.13022,1.12604,1.12868
2021-12-22,1.12871,1.13417,1.12638,1.1326
2021-12-23,1.13257,1.13417,1.12896,1.13224
2021-12-24,1.13224,1.1343,1.13025,1.1319
2021-12-26,1.13107,1.13259,1.13041,1.13228
2021-12-27,1.13228,1.13336,1.13025,1.13292
2021-12-28,1.13292,1.13329,1.12891,1.13125
2021-12-29,1.13129,1.13681,1.12731,1.13593
2021-12-30,1.13593,1.13594,1.12979,1.13219
2021-12-31,1.13215,1.13859,1.13027,1.13685
2022-01-02,1.13656,1.1378,1.13656,1.13724
2022-01-03,1.13724,1.13752,1.12793,1.13014
2022-01-04,1.13014,1.13221,1.12718,1.12823
2022-01-05,1.12823,1.13459,1.12765,1.13103
2022-01-06,1.13103,1.13314,1.12841,1.12944
2022-01-07,1.12944,1.13643,1.12896,1.13608
2022-01-09,1.13577,1.13601,1.13492,1.13529
2022-01-10,1.13529,1.13576,1.12846,1.13295
2022-01-11,1.13291,1.13745,1.13125,1.13656
2022-01-12,1.13656,1.14524,1.13541,1.14391
2022-01-13,1.1439,1.14812,1.14353,1.14561
2022-01-14,1.14561,1.14823,1.13981,1.14144
2022-01-16,1.14131,1.14158,1.14053,1.14108
2022-01-17,1.14108,1.14339,1.13913,1.14095
2022-01-18,1.14096,1.1421,1.13144,1.13282
2022-01-19,1.13288,1.13567,1.13185,1.13425
2022-01-20,1.13425,1.13685,1.13026,1.13125
2022-01-21,1.13129,1.13593,1.13004,1.13432
2022-01-23,1.13401,1.13445,1.13362,1.13406
2022-01-24,1.13406,1.13406,1.129,1.13232
2022-01-25,1.13232,1.13236,1.12627,1.13025
2022-01-26,1.13023,1.13101,1.1235,1.12401
2022-01-27,1.12402,1.12429,1.11313,1.1144
2022-01-28,1.1144,1.11731,1.11208,1.11472
2022-01-30,1.11425,1.1152,1.11378,1.11514
2022-01-31,1.11517,1.12474,1.11436,1.12287
2022-02-01,1.12288,1.12782,1.12204,1.12725
2022-02-02,1.12725,1.13297,1.12661,1.12989
2022-02-03,1.12989,1.1451,1.12668,1.14351
2022-02-04,1.14346,1.14833,1.14113,1.14504
2022-02-06,1.14572,1.14626,1.1451,1.1454
2022-02-07,1.14541,1.14584,1.14146,1.14406
2022-02-08,1.14406,1.14483,1.13959,1.14201
2022-02-09,1.14205,1.14475,1.14022,1.14204
2022-02-10,1.14205,1.14944,1.13745,1.14107
2022-02-11,1.14107,1.14175,1.13294,1.13468
2022-02-13,1.13389,1.13665,1.13375,1.13639
2022-02-14,1.13638,1.13688,1.12797,1.13053
2022-02-15,1.13055,1.13678,1.13027,1.13546
2022-02-16,1.13543,1.13953,1.13445,1.13723
2022-02-17,1.13722,1.13856,1.13228,1.13632
2022-02-18,1.13631,1.13766,1.13143,1.13225
2022-02-20,1.13183,1.13246,1.13127,1.1316
2022-02-21,1.1316,1.139,1.12959,1.13088
2022-02-22,1.13088,1.13664,1.12875,1.13284
2022-02-23,1.13284,1.13585,1.12997,1.13048
2022-02-24,1.13052,1.13056,1.1106,1.119
2022-02-25,1.11901,1.12737,1.11656,1.1271
2022-02-27,1.11328,1.11875,1.11303,1.11797
2022-02-28,1.11799,1.12459,1.11417,1.1214
2022-03-01,1.12138,1.12326,1.10893,1.11318
2022-03-02,1.11313,1.11432,1.10571,1.11119
2022-03-03,1.1112,1.11149,1.10333,1.10652
2022-03-04,1.10648,1.10661,1.08852,1.09297
2022-03-06,1.09269,1.09283,1.08635,1.08732
2022-03-07,1.08732,1.09317,1.08055,1.08656
2022-03-08,1.08656,1.09578,1.08486,1.08974
2022-03-09,1.08979,1.10947,1.08962,1.10729
2022-03-10,1.10729,1.11205,1.09756,1.10129
2022-03-11,1.10126,1.1043,1.09016,1.09118
2022-03-13,1.09195,1.09384,1.09079,1.09313
2022-03-14,1.09313,1.09934,1.09002,1.09422
2022-03-15,1.09422,1.10194,1.09257,1.09664
2022-03-16,1.0967,1.10462,1.09497,1.10212
2022-03-17,1.10213,1.11369,1.10198,1.10985
2022-03-18,1.10986,1.11183,1.10027,1.10505
2022-03-20,1.10565,1.10573,1.10404,1.10419
2022-03-21,1.10421,1.10697,1.10097,1.10163
2022-03-22,1.10163,1.10452,1.09604,1.10289
2022-03-23,1.10289,1.10394,1.09636,1.10055
2022-03-24,1.10053,1.10133,1.09656,1.1008
2022-03-25,1.1008,1.10374,1.09805,1.0983
2022-03-27,1.09856,1.09865,1.0977,1.09809
2022-03-28,1.0981,1.0999,1.09444,1.09909
2022-03-29,1.09916,1.11365,1.09692,1.10909
2022-03-30,1.10907,1.11707,1.10875,1.11608
2022-03-31,1.11608,1.11844,1.10604,1.10724
2022-04-01,1.10731,1.10754,1.10275,1.10483
2022-04-03,1.10383,1.10453,1.10369,1.10452
2022-04-04,1.10451,1.1054,1.09601,1.09745
2022-04-05,1.0976,1.09882,1.08997,1.09056
2022-04-06,1.09056,1.09374,1.08741,1.08972
2022-04-07,1.08972,1.0938,1.08602,1.08639
2022-04-08,1.08644,1.08912,1.08359,1.08755
2022-04-10,1.09004,1.09127,1.08838,1.08838
2022-04-11,1.08838,1.09328,1.08723,1.08765
2022-04-12,1.08765,1.09032,1.08207,1.08256
2022-04-13,1.08257,1.08967,1.08084,1.08947
2022-04-14,1.08949,1.09228,1.0757,1.08197
2022-04-15,1.08201,1.0823,1.07961,1.08133
2022-04-17,1.08034,1.08212,1.08029,1.08135
2022-04-18,1.08135,1.08154,1.07695,1.07796
2022-04-19,1.07796,1.08139,1.07606,1.07936
2022-04-20,1.07938,1.08665,1.07836,1.0849
2022-04-21,1.08483,1.09358,1.08232,1.08345
2022-04-22,1.08346,1.08511,1.07702,1.07955
2022-04-24,1.07993,1.08137,1.07955,1.08091
2022-04-25,1.0809,1.08117,1.06964,1.07121
2022-04-26,1.07121,1.07382,1.06345,1.0642
2022-04-27,1.06423,1.06542,1.05141,1.05539
2022-04-28,1.05538,1.05642,1.04707,1.05025
2022-04-29,1.05028,1.05924,1.05015,1.05417
2022-05-01,1.05436,1.0551,1.0534,1.05345
2022-05-02,1.05345,1.05679,1.04898,1.05093
2022-05-03,1.05092,1.05772,1.04918,1.05249
2022-05-04,1.05246,1.06305,1.05057,1.062
2022-05-05,1.06207,1.06413,1.04922,1.05389
2022-05-06,1.05389,1.05983,1.04824,1.0545
2022-05-08,1.05388,1.05429,1.05307,1.0531
2022-05-09,1.0531,1.05913,1.04948,1.05632
2022-05-10,1.05632,1.05849,1.05249,1.05287
2022-05-11,1.05287,1.05753,1.05094,1.05113
2022-05-12,1.05116,1.05288,1.03537,1.03779
2022-05-13,1.0378,1.04191,1.03493,1.04065
2022-05-15,1.03972,1.04137,1.03939,1.0398
2022-05-16,1.03982,1.04425,1.03885,1.04386
2022-05-17,1.04385,1.05551,1.04314,1.05484
2022-05-18,1.05482,1.05632,1.04594,1.04727
2022-05-19,1.04729,1.06066,1.04647,1.0579
2022-05-20,1.0579,1.05979,1.05324,1.05593
2022-05-22,1.056,1.05775,1.0555,1.05687
2022-05-23,1.05686,1.06969,1.05676,1.06832
2022-05-24,1.06831,1.0748,1.06606,1.07321
2022-05-25,1.07321,1.07363,1.06418,1.06863
2022-05-26,1.06859,1.07339,1.06619,1.0732
2022-05-27,1.07324,1.07645,1.06965,1.07343
2022-05-29,1.07325,1.07353,1.07254,1.07287
2022-05-30,1.07288,1.07863,1.07263,1.07723
2022-05-31,1.07726,1.07741,1.06785,1.07335
2022-06-01,1.0734,1.07387,1.06267,1.06504
2022-06-02,1.06504,1.07503,1.06445,1.07497
2022-06-03,1.07497,1.07636,1.07038,1.07191
2022-06-05,1.0716,1.07292,1.07132,1.07247
2022-06-06,1.07251,1.07514,1.06835,1.06893
2022-06-07,1.06893,1.07138,1.06515,1.06969
2022-06-08,1.06971,1.07479,1.06711,1.07165
2022-06-09,1.07165,1.07734,1.06106,1.06187
2022-06-10,1.06188,1.06417,1.05054,1.05146
2022-06-12,1.05152,1.05195,1.0486,1.04905
2022-06-13,1.04904,1.04952,1.03994,1.04146
2022-06-14,1.04143,1.04843,1.03966,1.04365
2022-06-15,1.04365,1.05073,1.03586,1.04569
2022-06-16,1.0457,1.06008,1.03806,1.0546
2022-06-17,1.05465,1.05517,1.04441,1.04931
2022-06-19,1.04821,1.04924,1.04741,1.04894
2022-06-20,1.04894,1.05453,1.04845,1.05169
2022-06-21,1.05168,1.05821,1.05128,1.05309
2022-06-22,1.05313,1.06053,1.04685,1.05642
2022-06-23,1.05642,1.05805,1.04822,1.05189
2022-06-24,1.05189,1.05708,1.05119,1.05507
2022-06-26,1.05515,1.05742,1.05452,1.0566
2022-06-27,1.05661,1.06144,1.05499,1.05792
2022-06-28,1.05792,1.06056,1.05031,1.05254
2022-06-29,1.05247,1.05349,1.04349,1.04452
2022-06-30,1.04452,1.04882,1.03821,1.04779
2022-07-01,1.04778,1.04779,1.03655,1.04269
2022-07-03,1.04173,1.04367,1.04135,1.04318
2022-07-04,1.04318,1.04624,1.04167,1.04322
2022-07-05,1.04323,1.04483,1.02347,1.02564
2022-07-06,1.0256,1.0276,1.01614,1.01841
2022-07-07,1.01843,1.02206,1.01437,1.01679
2022-07-08,1.01679,1.01908,1.00716,1.01855
2022-07-10,1.01733,1.0183,1.01647,1.01668
2022-07-11,1.01668,1.01668,1.00327,1.00453
2022-07-12,1.0045,1.00733,0.99996,1.00296
2022-07-13,1.00293,1.01216,1.00002,1.00337
2022-07-14,1.00344,1.005,0.99517,1.00259
2022-07-15,1.00263,1.00973,1.00063,1.00859
2022-07-17,1.00827,1.00974,1.00781,1.00968
2022-07-18,1.0097,1.02007,1.00809,1.01459
2022-07-19,1.01459,1.02687,1.01193,1.02301
2022-07-20,1.02303,1.02725,1.0155,1.01805
2022-07-21,1.01805,1.02773,1.01532,1.02196
2022-07-22,1.02196,1.02548,1.01295,1.02147
2022-07-24,1.02115,1.02179,1.01985,1.01989
2022-07-25,1.0199,1.02573,1.01789,1.02226
2022-07-26,1.02227,1.02497,1.01072,1.01282
2022-07-27,1.01282,1.02202,1.00962,1.02048
2022-07-28,1.02048,1.02338,1.01136,1.01914
2022-07-29,1.01919,1.02538,1.01457,1.02258
2022-07-31,1.02125,1.02243,1.02049,1.02098
2022-08-01,1.021,1.02747,1.02073,1.02619
2022-08-02,1.02629,1.02933,1.01543,1.01562
2022-08-03,1.0156,1.02092,1.01225,1.01561
2022-08-04,1.01561,1.02532,1.01541,1.02468
2022-08-05,1.02473,1.02478,1.01412,1.01751
2022-08-07,1.01754,1.01782,1.01686,1.01715
2022-08-08,1.01718,1.02214,1.01588,1.01972
2022-08-09,1.01973,1.02468,1.01883,1.02075
2022-08-10,1.02072,1.03681,1.02016,1.02982
2022-08-11,1.02983,1.03639,1.02749,1.032
2022-08-12,1.03199,1.03248,1.02377,1.02585
2022-08-14,1.0255,1.02626,1.0251,1.0253
2022-08-15,1.0253,1.02678,1.01531,1.01609
2022-08-16,1.01611,1.01942,1.0122,1.01691
2022-08-17,1.01692,1.02024,1.01451,1.0177
2022-08-18,1.01772,1.01925,1.00793,1.00885
2022-08-19,1.00888,1.0095,1.00315,1.00393
2022-08-21,1.00365,1.00436,1.00297,1.00357
2022-08-22,1.00357,1.00461,0.99256,0.99379
2022-08-23,0.99377,1.00176,0.98994,0.9966
2022-08-24,0.9966,0.99983,0.99095,0.99674
2022-08-25,0.99673,1.00329,0.99486,0.99702
2022-08-26,0.99703,1.00895,0.99462,0.99646
2022-08-28,0.99658,0.99658,0.99348,0.99355
2022-08-29,0.99355,1.00288,0.99136,1.00103
2022-08-30,1.00103,1.00541,0.99815,1.00229
2022-08-31,1.00229,1.00786,0.99708,1.00377
2022-09-01,1.00377,1.00479,0.99112,0.99513
2022-09-02,0.99512,1.00331,0.99447,0.99511
2022-09-04,0.99282,0.99345,0.99028,0.99074
2022-09-05,0.99073,0.99514,0.98779,0.99496
2022-09-06,0.99504,0.99857,0.98636,0.98966
2022-09-07,0.98966,1.00124,0.98753,0.99973
2022-09-08,0.99976,1.00289,0.99303,1.00093
2022-09-09,1.00093,1.0113,1.00079,1.00455
2022-09-11,1.00927,1.00944,1.00594,1.00699
2022-09-12,1.00699,1.01974,1.00626,1.01287
2022-09-13,1.01287,1.01866,0.9955,0.99776
2022-09-14,0.99775,1.0023,0.99589,0.99816
2022-09-15,0.99816,1.00173,0.99552,0.99871
2022-09-16,0.99872,1.0036,0.99445,1.00118
2022-09-18,1.00104,1.00282,1.00047,1.00217
2022-09-19,1.00216,1.00319,0.99656,1.00294
2022-09-20,1.00294,1.005,0.99547,0.99707
2022-09-21,0.99706,0.99748,0.98128,0.98309
2022-09-22,0.98313,0.99071,0.98075,0.98381
2022-09-23,0.98381,0.98514,0.96676,0.96879
2022-09-25,0.96708,0.97096,0.96638,0.9685
2022-09-26,0.96849,0.97009,0.95509,0.96195
2022-09-27,0.96196,0.96702,0.95686,0.95951
2022-09-28,0.95949,0.97503,0.95354,0.97057
2022-09-29,0.97056,0.98434,0.96356,0.98288
2022-09-30,0.98288,0.98534,0.97344,0.98012
2022-10-02,0.97954,0.98084,0.97868,0.9793
2022-10-03,0.9793,0.98441,0.97523,0.98332
2022-10-04,0.98332,0.99991,0.98056,0.99832
2022-10-05,0.99834,0.99946,0.98343,0.99113
2022-10-06,0.99116,0.9926,0.97856,0.97887
2022-10-07,0.97886,0.98162,0.97257,0.97401
2022-10-09,0.9732,0.97393,0.97273,0.97341
2022-10-10,0.97344,0.97526,0.9681,0.97108
2022-10-11,0.97108,0.97741,0.96713,0.97001
2022-10-12,0.96999,0.9734,0.96674,0.97044
2022-10-13,0.97044,0.98054,0.96316,0.9767
2022-10-14,0.97668,0.98082,0.97067,0.97187
2022-10-16,0.97228,0.97429,0.97164,0.97393
2022-10-17,0.97393,0.98516,0.97205,0.98431
2022-10-18,0.98436,0.98753,0.98123,0.98622
2022-10-19,0.98622,0.98665,0.97569,0.9765
2022-10-20,0.97654,0.9845,0.97543,0.9778
2022-10-21,0.97785,0.98688,0.97044,0.98583
2022-10-23,0.98691,0.98987,0.98307,0.98594
2022-10-24,0.98594,0.98932,0.98064,0.98838
2022-10-25,0.9884,0.99763,0.98482,0.99614
2022-10-26,0.99616,1.0093,0.9943,1.00928
2022-10-27,1.00928,1.0093,0.99572,0.99665
2022-10-28,0.99671,0.99976,0.99262,0.99658
2022-10-30,0.99536,0.99617,0.99432,0.99542
2022-10-31,0.9954,0.99653,0.98726,0.98854
2022-11-01,0.98854,0.99532,0.98525,0.98768
2022-11-02,0.9877,0.99754,0.98097,0.98136
2022-11-03,0.98138,0.9839,0.97296,0.97487
2022-11-04,0.97491,0.99661,0.97471,0.99576
2022-11-06,0.99094,0.99443,0.99073,0.9928
2022-11-07,0.99281,1.00335,0.99173,1.00171
2022-11-08,1.00171,1.00959,0.99716,1.008
2022-11-09,1.008,1.00877,0.99925,1.00187
2022-11-10,1.00189,1.02214,0.99351,1.01912
2022-11-11,1.01912,1.03636,1.01628,1.03535
2022-11-13,1.03341,1.03361,1.03141,1.03264
2022-11-14,1.03265,1.03581,1.02708,1.03192
2022-11-15,1.03193,1.04777,1.02796,1.0357
2022-11-16,1.03572,1.04379,1.03305,1.03929
2022-11-17,1.03929,1.04061,1.03047,1.03604
2022-11-18,1.03604,1.03954,1.03131,1.03233
2022-11-20,1.03208,1.03327,1.03206,1.03303
2022-11-21,1.03303,1.03324,1.02222,1.02448
2022-11-22,1.02448,1.03102,1.02417,1.03101
2022-11-23,1.03104,1.04188,1.0296,1.04175
2022-11-24,1.04175,1.0448,1.03814,1.04073
2022-11-25,1.04073,1.04288,1.03542,1.03848
2022-11-27,1.0373,1.03806,1.03651,1.03665
2022-11-28,1.03665,1.04962,1.03299,1.0343
2022-11-29,1.0343,1.03938,1.03186,1.03232
2022-11-30,1.03235,1.04296,1.02897,1.04227
2022-12-01,1.04224,1.0539,1.03928,1.05275
2022-12-02,1.05275,1.05444,1.04278,1.05398
2022-12-04,1.05316,1.05433,1.05306,1.05433
2022-12-05,1.05434,1.05943,1.04798,1.04959
2022-12-06,1.04961,1.05325,1.04589,1.04672
2022-12-07,1.0467,1.05493,1.04427,1.05114
